nodef	couple	education	revdispo	montant	age	objet	apport	prt	client	enfant	tempsplein	duree	type	interet	pel	PCS	courant
1	0	1	56.62	1.7e+06	42	1	46.4	1	0	1	1	3	2	4.155	0	2	3
1	0	1	56.7	1.8e+06	30	1	47.7	1	0	1	1	3	2	4.16	0	2	3
1	0	1	56.78	1.8e+06	31	1	49	1	0	1	1	3	2	4.165	0	2	3
1	0	1	56.86	1.8e+06	32	1	50.3	1	0	1	1	3	2	4.17	0	2	3
1	0	1	56.94	1.8e+06	33	1	51.6	1	0	1	1	3	2	4.175	0	2	3
1	0	1	57.02	1.8e+06	34	1	52.9	1	0	1	1	3	2	4.18	0	2	3
1	0	1	57.1	1.8e+06	35	1	54.2	1	0	1	1	3	2	4.185	0	2	3
1	0	1	57.18	1.8e+06	36	1	55.5	1	0	2	1	3	2	4.19	0	2	3
1	0	1	57.26	1.8e+06	37	1	56.8	1	0	2	1	3	2	4.195	0	2	3
1	0	1	57.34	1.8e+06	38	1	58.1	1	0	2	1	3	2	4.2	0	2	3
1	0	1	57.42	1.8e+06	39	1	59.4	0	0	2	1	3	2	4.205	0	2	3
1	0	1	57.5	1.8e+06	40	1	60.7	0	0	2	1	3	2	4.21	0	2	3
1	0	1	57.58	1.8e+06	41	1	62	0	0	2	1	1	2	4.215	0	2	3
1	0	1	57.66	1.8e+06	42	1	0	0	0	2	1	1	2	4.22	0	2	3
1	0	1	57.74	1.8e+06	43	1	1.4	0	0	2	1	1	2	4.225	0	2	3
1	0	1	57.82	1.8e+06	45	1	2.8	0	0	2	1	1	2	4.23	0	2	3
1	0	1	57.9	1.8e+06	46	1	4.2	1	0	2	1	1	2	4.235	0	2	3
1	0	1	57.98	1.8e+06	19	1	5.6	1	0	2	1	1	2	4.24	0	2	3
1	1	1	58.06	1.8e+06	21	1	7	1	0	2	1	1	2	4.245	0	2	3
1	1	1	58.14	1.8e+06	23	1	8.4	1	0	2	1	1	2	4.25	0	2	3
1	1	1	58.22	1.8e+06	25	1	9.8	1	0	2	1	1	2	4.255	0	2	3
1	1	1	58.3	1.9e+06	27	1	11.2	1	0	2	1	1	2	3.1	0	2	3
1	1	1	58.38	1.9e+06	29	1	12.6	1	0	2	1	1	2	3.101	0	2	3
1	1	1	58.46	1.9e+06	31	1	14	1	0	2	1	1	2	3.102	0	2	3
1	1	1	58.54	1.9e+06	33	1	15.4	1	0	2	1	1	2	3.103	0	2	3
1	1	1	58.62	1.9e+06	51	1	16.8	1	0	2	1	1	2	3.104	0	2	3
1	1	1	58.7	1.9e+06	53	1	18.2	1	0	2	1	1	2	3.105	0	2	3
1	1	1	58.78	1.9e+06	55	1	19.6	1	0	2	1	1	2	3.106	0	2	3
1	1	1	58.86	1.9e+06	57	1	21	1	0	2	1	1	2	3.107	0	2	3
1	1	1	58.94	1.9e+06	41	1	22.4	1	0	2	1	1	2	3.108	0	2	3
1	1	1	59.02	1.9e+06	42	1	23.8	1	0	2	1	1	2	3.109	0	2	3
1	1	1	59.1	1.9e+06	41	1	25.2	1	0	2	1	1	2	3.11	0	2	3
1	1	1	59.18	1.9e+06	42	1	26.6	1	0	2	1	1	2	3.111	0	2	3
1	1	1	59.26	1.9e+06	43	1	28	1	0	2	1	1	2	3.112	0	3	3
1	1	1	59.34	1.9e+06	45	1	29.4	1	0	2	1	1	2	3.113	0	3	3
1	1	1	59.42	1.9e+06	46	1	30.8	1	0	2	1	1	2	3.114	0	3	3
1	1	1	59.5	1.9e+06	19	1	32.2	1	0	2	1	1	2	3.115	0	3	3
1	1	1	59.58	1.9e+06	21	1	33.6	1	0	2	1	1	2	3.116	0	3	3
1	1	1	59.66	1.9e+06	23	1	35	1	0	2	1	1	2	3.117	0	3	3
1	1	1	59.74	1.9e+06	25	1	36.4	0	0	0	1	1	2	3.118	0	3	3
1	1	1	59.82	1.9e+06	27	1	37.8	1	0	0	1	1	2	3.119	0	3	3
1	1	1	59.9	2.0e+06	29	1	39.2	0	0	0	1	1	2	3.12	0	3	3
1	1	1	59.98	2.0e+06	31	1	40.6	0	0	0	1	1	2	3.121	0	3	3
1	1	1	60.06	2.0e+06	33	1	42	0	0	0	1	1	2	3.122	0	3	3
1	1	1	60.14	2.0e+06	51	1	3	0	0	0	1	1	2	3.123	0	3	3
1	1	1	60.22	2.0e+06	53	1	3.9	0	0	0	1	1	2	3.124	0	3	3
1	1	1	60.3	2.0e+06	55	1	4.8	0	0	0	1	1	2	3.125	0	3	3
1	1	1	60.38	2.0e+06	57	1	5.7	0	0	0	1	1	2	3.126	0	3	3
1	1	1	60.46	2.0e+06	41	1	6.6	0	0	0	1	1	2	3.127	0	3	3
1	1	1	60.54	2.0e+06	42	1	7.5	0	0	0	1	1	2	3.128	0	3	3
1	1	1	60.62	2.0e+06	18	1	8.4	0	0	0	1	1	2	3.129	0	3	3
1	1	1	60.7	2.0e+06	19	1	9.3	0	0	0	1	1	2	3.13	0	3	3
1	1	1	60.78	2.0e+06	20	1	10.2	0	0	0	1	1	2	3.131	0	3	3
1	1	1	60.86	2.0e+06	21	1	11.1	0	0	0	1	1	2	3.132	0	3	3
1	1	1	60.94	2.0e+06	22	1	12	0	0	0	1	1	2	3.133	0	3	3
1	1	1	61.02	2.0e+06	23	1	12.9	0	0	0	1	1	2	3.134	0	3	3
1	1	1	61.1	2.0e+06	24	1	13.8	0	0	0	1	1	2	3.135	0	3	3
1	1	1	61.18	2.0e+06	25	1	14.7	0	0	0	1	1	2	3.136	0	3	3
1	1	1	61.26	2.0e+06	26	1	15.6	0	0	0	1	1	2	3.137	0	3	3
1	1	1	61.34	2.0e+06	27	1	16.5	0	0	0	1	1	2	3.138	0	3	3
1	1	1	61.42	2.0e+06	28	1	17.4	0	0	0	1	1	2	3.139	0	3	3
1	1	1	61.5	2.1e+06	29	1	18.3	0	0	0	1	1	2	3.14	0	3	3
1	1	1	61.58	2.1e+06	30	1	19.2	0	0	0	1	1	2	3.141	0	3	3
1	1	1	61.66	2.1e+06	31	1	20.1	0	0	0	1	1	2	3.142	0	3	3
1	1	1	61.74	2.1e+06	32	1	21	0	0	0	1	1	2	3.143	0	3	3
1	1	1	61.82	2.1e+06	33	1	21.9	0	0	0	1	1	2	3.144	0	3	3
1	1	1	61.9	2.1e+06	34	1	22.8	0	0	0	1	1	2	3.145	0	3	3
1	1	1	61.98	2.1e+06	35	1	23.7	0	0	0	1	1	2	3.146	0	3	3
1	1	1	62.06	2.1e+06	36	1	24.6	0	0	0	1	1	2	3.147	1	3	3
1	1	1	62.14	2.1e+06	37	1	25.5	0	0	0	1	1	2	3.148	1	3	3
1	1	1	62.22	2.1e+06	38	1	26.4	0	0	0	1	1	2	3.149	1	3	3
1	1	1	62.3	2.1e+06	39	1	27.3	0	0	0	1	1	2	3.15	1	3	3
1	1	1	62.38	2.1e+06	40	1	28.2	0	0	0	1	1	2	3.151	1	3	3
1	1	1	62.46	2.1e+06	41	1	29.1	0	0	0	1	1	2	3.152	1	3	3
1	1	1	62.54	2.1e+06	42	1	30	0	1	0	1	1	2	3.153	1	3	3
1	1	1	62.62	2.1e+06	43	1	30.9	0	1	0	1	2	2	3.154	1	3	3
1	1	1	62.7	2.1e+06	44	1	31.8	0	1	0	1	2	2	3.155	1	3	3
1	1	1	62.78	2.1e+06	45	1	32.7	0	1	0	1	2	2	3.156	1	3	3
1	1	1	25.6	2.1e+06	46	1	33.6	0	1	0	1	2	2	3.157	1	3	3
1	1	1	25.675	2.1e+06	47	1	34.5	0	1	0	1	2	2	3.158	1	3	3
1	1	1	25.75	2.1e+06	48	1	35.4	0	1	0	1	2	2	3.159	1	3	3
1	1	1	25.825	2.2e+06	49	1	36.3	0	1	0	1	2	2	3.16	1	3	3
1	1	1	25.9	2.2e+06	50	1	37.2	0	1	0	1	2	2	3.161	1	3	3
1	1	1	25.975	2.2e+06	19	1	38.1	0	1	0	1	2	2	3.162	1	3	3
1	1	1	26.05	2.2e+06	21	1	39	0	1	0	1	3	2	3.163	1	3	3
1	1	1	26.125	2.2e+06	23	1	39.9	0	1	0	1	3	2	3.164	1	3	3
1	1	1	26.2	2.2e+06	25	1	40.8	0	1	0	1	3	2	3.165	1	3	3
1	1	1	26.275	2.2e+06	27	1	41.7	0	1	0	1	3	2	3.166	1	3	3
1	1	1	26.35	2.2e+06	29	1	42.6	0	1	0	1	3	2	3.167	1	3	3
1	1	1	26.425	2.2e+06	31	1	43.5	0	1	0	1	3	2	3.168	1	3	3
1	1	1	26.5	2.2e+06	33	1	44.4	0	1	0	1	3	2	3.169	1	3	3
1	1	1	26.575	2.2e+06	35	1	45.3	0	1	0	1	3	1	3.17	1	3	3
1	1	1	26.65	2.2e+06	37	1	46.2	0	1	0	1	3	1	3.171	1	3	3
1	1	1	26.725	2.2e+06	39	1	10	0	1	0	1	3	1	3.172	1	3	3
1	1	1	26.8	2.2e+06	41	1	10	0	1	0	1	3	1	3.173	1	3	3
1	1	1	26.875	2.2e+06	43	1	10	0	1	0	1	3	1	3.174	1	3	3
1	1	1	26.875	2.2e+06	43	1	10	0	1	0	1	3	1	3.174	1	3	3
